reply_id,reply_text,tweet_id,tweet_text,toxicspeech,counterspeech,support,esplicito,irony,ostile,alternativa,cs_type
'1333172563145527300',"'Certo che la serie Petra con @PaolaCortellesi e Andrea @Pennacchiiiii è veramente bella.
#30novembre'",'1333172563145527300',"'Certo che la serie Petra con @PaolaCortellesi e Andrea @Pennacchiiiii è veramente bella.
#30novembre'",-1,-1,-1,ND,ND,ND,ND,ND
'1333172683811532803','Voglio troppo bene a Petra','1333172683811532803','Voglio troppo bene a Petra',-1,-1,-1,ND,ND,ND,ND,ND
'1333176693591248897','Ne usciremo migliori https://t.co/IqNEYPXuh3','1333176693591248897','Ne usciremo migliori https://t.co/IqNEYPXuh3',-1,1,-1,-1,-1,2,-1,ooo
'1333179122491793409',"'#Zaia che cita Sallustio è una di quelle cose che potrebbero far aprire un buco nero, o distruggere il continuum spaziotemporale. 
#CTCF'",'1333179122491793409',"'#Zaia che cita Sallustio è una di quelle cose che potrebbero far aprire un buco nero, o distruggere il continuum spaziotemporale. 
#CTCF'",-1,-1,-1,ND,ND,ND,ND,ND
'1333199327628582918',"'""who died?""
""our akita""
""EVITA!""'",'1333199327628582918',"'""who died?""
""our akita""
""EVITA!""'",-1,-1,-1,ND,ND,ND,ND,ND
'1333211075794382851','E poi ce l’hanno portata via https://t.co/VPSBRPmoHM','1333211075794382851','E poi ce l’hanno portata via https://t.co/VPSBRPmoHM',-1,-1,-1,ND,ND,ND,ND,ND
'1333299089052725248',"'Ultimi 31 giorni.
Non vedo l'ora che passa quest'anno. Non che il 2021 sia migliore ma almeno ci siamo lasciati alle spalle un 2020 tremendo.'",'1333299089052725248',"'Ultimi 31 giorni.
Non vedo l'ora che passa quest'anno. Non che il 2021 sia migliore ma almeno ci siamo lasciati alle spalle un 2020 tremendo.'",-1,-1,-1,ND,ND,ND,ND,ND
'1333306651076595712',"'Buongiorno. Il #Vesuvio vero è questo qua😀
#Napoli  #30novembre https://t.co/IlvoNKsSgW'",'1333306651076595712',"'Buongiorno. Il #Vesuvio vero è questo qua😀
#Napoli  #30novembre https://t.co/IlvoNKsSgW'",-1,-1,-1,ND,ND,ND,ND,ND
'1333307922273726464','Uscire dal letto al mattino d'inverno. Lo possiamo considerare come sport estremo?','1333307922273726464','Uscire dal letto al mattino d'inverno. Lo possiamo considerare come sport estremo?',-1,-1,-1,ND,ND,ND,ND,ND
'1333315720969596929',"'""le donne danno fastidio ai piani alti."" Adriana Albini unica italiana tra le 100 donne + influenti
parla del maschilismo contro le scienziate https://t.co/p9Us2aKAXl'",'1333315720969596929',"'""le donne danno fastidio ai piani alti."" Adriana Albini unica italiana tra le 100 donne + influenti
parla del maschilismo contro le scienziate https://t.co/p9Us2aKAXl'",-1,-1,1,ND,ND,ND,ND,ND
'1333321746615832576',"'E facciamola, sta #patrimoniale.

Dai, anche se mi tocca molto duramente, sono d'accordo.'",'1333321746615832576',"'E facciamola, sta #patrimoniale.

Dai, anche se mi tocca molto duramente, sono d'accordo.'",-1,-1,-1,ND,ND,ND,ND,ND
'1333322208383557633',"'Sassoli al Festival della Politica risponde a @LaStampa: “L’Italia non rinunci al Mes, è garanzia contro le crisi bancarie” 
L'articolo di @FGoria 
@EP_President @pierofassino @ConPellicani @FgPellicani 
https://t.co/vHU4F8a5Uo via @LaStampa'",'1333322208383557633',"'Sassoli al Festival della Politica risponde a @LaStampa: “L’Italia non rinunci al Mes, è garanzia contro le crisi bancarie” 
L'articolo di @FGoria 
@EP_President @pierofassino @ConPellicani @FgPellicani 
https://t.co/vHU4F8a5Uo via @LaStampa'",-1,-1,-1,ND,ND,ND,ND,ND
'1333324709581230080',"'Ehi, amici, guardate: l'equivalente anglofono di ""sindaca è cacofonico!"" https://t.co/3W2dwUj1xS'",'1333324709581230080',"'Ehi, amici, guardate: l'equivalente anglofono di ""sindaca è cacofonico!"" https://t.co/3W2dwUj1xS'",-1,1,-1,-1,1,2,-1,mmx
'1333327613943832578',"'Quando quasi un intero paese da credito a tutto quello che viene detto nelle trasmissioni della D'Urso, significa che stiamo nella merda.'",'1333327613943832578',"'Quando quasi un intero paese da credito a tutto quello che viene detto nelle trasmissioni della D'Urso, significa che stiamo nella merda.'",-1,-1,-1,ND,ND,ND,ND,ND
'1333328161547935745',"'Che fai per natale?
Ancora non lo so, dipende dal prossimo Dpcm.'",'1333328161547935745',"'Che fai per natale?
Ancora non lo so, dipende dal prossimo Dpcm.'",-1,-1,-1,ND,ND,ND,ND,ND
'1333329749704314880','La #patrimoniale sui 500mila euro per me è un sacrificio ma sono disposto a farlo.','1333329749704314880','La #patrimoniale sui 500mila euro per me è un sacrificio ma sono disposto a farlo.',-1,-1,-1,ND,ND,ND,ND,ND
'1333440644099018753',"'Luna, luna dint’ all’acqua
l’acqua ‘nfonne ‘o munno
e ‘a terra faticata
‘a chesti braccia

#PinoDaniele #Napoli https://t.co/cpdFj7DheO'",'1333440644099018753',"'Luna, luna dint’ all’acqua
l’acqua ‘nfonne ‘o munno
e ‘a terra faticata
‘a chesti braccia

#PinoDaniele #Napoli https://t.co/cpdFj7DheO'",-1,-1,-1,ND,ND,ND,ND,ND
'1333441155866849283',"'È stata pubblicata la sentenza che condanna la Lega per manifesti razzisti apparsi a Saronno, nel varesotto.

Dovrà risarcire con migliaia di euro due associazioni che si occupano di integrazione e accoglienza dei migranti.

Soldi ben spesi.'",'1333441155866849283',"'È stata pubblicata la sentenza che condanna la Lega per manifesti razzisti apparsi a Saronno, nel varesotto.

Dovrà risarcire con migliaia di euro due associazioni che si occupano di integrazione e accoglienza dei migranti.

Soldi ben spesi.'",-1,-1,1,ND,ND,ND,ND,ND
'1333444590045630465',"'Infatti ricordiamoci chi consigliava l' #idrossiclorochina: quello coi capelli arancione che nega pure la realtà delle elezioni e quello che ha passato l'estate ad assembrarsi nei selfie e contestare le misure di sicurezza e ora ulula che ""ci tolgono il Natale"". https://t.co/sJA3FBUJZx'",'1333444590045630465',"'Infatti ricordiamoci chi consigliava l' #idrossiclorochina: quello coi capelli arancione che nega pure la realtà delle elezioni e quello che ha passato l'estate ad assembrarsi nei selfie e contestare le misure di sicurezza e ora ulula che ""ci tolgono il Natale"". https://t.co/sJA3FBUJZx'",-1,-1,-1,ND,ND,ND,ND,ND
'1333447192527429632','Di chi si parla? https://t.co/JvpTRCjO2V','1333447192527429632','Di chi si parla? https://t.co/JvpTRCjO2V',-1,-1,-1,ND,ND,ND,ND,ND
'1333451983567671296',"'Cosa c’è di sbagliato in un contributo di solidarietà da parte di chi ha di più? 

Parlo di grandi ricchezze e di aiutare le fasce più bisognose. Lo dico per rispondere alle fake news della destra sovranista.

L'hanno fatto Spagna e Belgio. Perchè l'Italia no?'",'1333451983567671296',"'Cosa c’è di sbagliato in un contributo di solidarietà da parte di chi ha di più? 

Parlo di grandi ricchezze e di aiutare le fasce più bisognose. Lo dico per rispondere alle fake news della destra sovranista.

L'hanno fatto Spagna e Belgio. Perchè l'Italia no?'",-1,-1,-1,ND,ND,ND,ND,ND
'1333453238218215434','which shows are the last two? https://t.co/pJfRUaBxpo','1333453238218215434','which shows are the last two? https://t.co/pJfRUaBxpo',-1,-1,-1,ND,ND,ND,ND,ND
'1333493501485404160',"'A Varese vandalizzata una lapide che ricorda le vittime omosessuali, lesbiche, e transessuali del nazifascismo.

Non ho idea di chi sia stato, ma sappia che se ha avuto la libertà di fare un gesto così schifoso e spregevole lo deve a chi ha dato la vita per la sua. Vergogna!'",'1333493501485404160',"'A Varese vandalizzata una lapide che ricorda le vittime omosessuali, lesbiche, e transessuali del nazifascismo.

Non ho idea di chi sia stato, ma sappia che se ha avuto la libertà di fare un gesto così schifoso e spregevole lo deve a chi ha dato la vita per la sua. Vergogna!'",-1,1,-1,-1,-1,2,-1,oxmora
'1333494315352514562',"'Astinenza dal sesso che quando vede la pubblicità che finisce con: ""Batte. Forte. Sempre"" legge
""Sbatte. Forte. Sempre"".'",'1333494315352514562',"'Astinenza dal sesso che quando vede la pubblicità che finisce con: ""Batte. Forte. Sempre"" legge
""Sbatte. Forte. Sempre"".'",-1,-1,-1,ND,ND,ND,ND,ND
'1333502017789186048',"'#Sallusti: ""Se sono autorizzato dal governo a fare shopping, io vado a fare shopping"".  Ma ""fare shopping"" ha senso se lo si può fare in sicurezza, cioè non assembrandosi, con le mascherine e distanziamento adeguato. Questo devono garantire commercianti e acquirenti. 
#ottoemezzo'",'1333502017789186048',"'#Sallusti: ""Se sono autorizzato dal governo a fare shopping, io vado a fare shopping"".  Ma ""fare shopping"" ha senso se lo si può fare in sicurezza, cioè non assembrandosi, con le mascherine e distanziamento adeguato. Questo devono garantire commercianti e acquirenti. 
#ottoemezzo'",-1,-1,-1,ND,ND,ND,ND,ND
'1333509835581743105','La realtà 🤣 https://t.co/IBRGZOSvpY','1333509835581743105','La realtà 🤣 https://t.co/IBRGZOSvpY',-1,-1,-1,ND,ND,ND,ND,ND
'1333510169007894529','HOLY SHIT https://t.co/veRr2v9ZHr','1333510169007894529','HOLY SHIT https://t.co/veRr2v9ZHr',-1,-1,-1,ND,ND,ND,ND,ND
'1333515241674711046',"'Jodie È la divinità per eccellenza. È meravigliosa, io mi ricordo di quanto sottone eravate per lei fino all’altro giorno https://t.co/jfRdKCpJea'",'1333515241674711046',"'Jodie È la divinità per eccellenza. È meravigliosa, io mi ricordo di quanto sottone eravate per lei fino all’altro giorno https://t.co/jfRdKCpJea'",-1,-1,-1,ND,ND,ND,ND,ND
'1333518164035051520',"'Grande mancanza nel sondaggio Merry Washington che meritava la top 5. Moglie mia, ti do io il mio amore https://t.co/2YZOgfEvZj'",'1333518164035051520',"'Grande mancanza nel sondaggio Merry Washington che meritava la top 5. Moglie mia, ti do io il mio amore https://t.co/2YZOgfEvZj'",-1,-1,-1,ND,ND,ND,ND,ND
'1333518401201983488','In che senso Angelia è fuori https://t.co/29Yw339AJm','1333518401201983488','In che senso Angelia è fuori https://t.co/29Yw339AJm',-1,-1,-1,ND,ND,ND,ND,ND
'1333518675945656321','Ero convinta che Angelina fosse in top 3 voi siete pazze fuori di testa. Basta non voglio più vedere sondaggi mai più tenetevi le biondine insipide','1333518675945656321','Ero convinta che Angelina fosse in top 3 voi siete pazze fuori di testa. Basta non voglio più vedere sondaggi mai più tenetevi le biondine insipide',-1,-1,-1,ND,ND,ND,ND,ND
'1333519059418275840',"'Ero convinta che Angelina fosse in top 3 ??? Quindi non solo Kerry, ma anche lei manca. E RACHEL WEISZ 

Siete delle ingrate davvero mamma mia che gusti insipidi https://t.co/XKilP6w9nD'",'1333519059418275840',"'Ero convinta che Angelina fosse in top 3 ??? Quindi non solo Kerry, ma anche lei manca. E RACHEL WEISZ 

Siete delle ingrate davvero mamma mia che gusti insipidi https://t.co/XKilP6w9nD'",-1,-1,-1,ND,ND,ND,ND,ND
'1333519753458102274',"'#Libia sottosegretario alla Salute Abdulrahman Omar e il capo del Centro nazionale malattie infettive, Badr Al-Din Al-Najjar, sono stati rapiti. Secondo fonti d'intelligence  ""l'azione sarebbe stata condotta da un gruppo armato di Misurata""
Quando si dice #portosicuro'",'1333519753458102274',"'#Libia sottosegretario alla Salute Abdulrahman Omar e il capo del Centro nazionale malattie infettive, Badr Al-Din Al-Najjar, sono stati rapiti. Secondo fonti d'intelligence  ""l'azione sarebbe stata condotta da un gruppo armato di Misurata""
Quando si dice #portosicuro'",-1,-1,-1,ND,ND,ND,ND,ND
'1333525019041935360',"'Con le offerte della Ryanair ormai arrivi ovunque. I nostri politici non possono volare low cost?

#Reportrai3'",'1333525019041935360',"'Con le offerte della Ryanair ormai arrivi ovunque. I nostri politici non possono volare low cost?

#Reportrai3'",-1,-1,-1,ND,ND,ND,ND,ND
'1333526027717513216','Comunque ... per dire ... Penelope Cruz? Lea Seydoux? KERRY WASHINGTON?','1333526027717513216','Comunque ... per dire ... Penelope Cruz? Lea Seydoux? KERRY WASHINGTON?',-1,-1,-1,ND,ND,ND,ND,ND
'1333528603452207106',"'No Toti, è il principio del vaso di Pandora! https://t.co/F7m9ILcfBV'",'1333528603452207106',"'No Toti, è il principio del vaso di Pandora! https://t.co/F7m9ILcfBV'",-1,-1,-1,ND,ND,ND,ND,ND
'1333531431944019974','Cristiani prêt-à-porter https://t.co/LXir7G9tWV','1333531431944019974','Cristiani prêt-à-porter https://t.co/LXir7G9tWV',-1,-1,-1,ND,ND,ND,ND,ND
'1333533167588925441','Ho appena scoperto che Brad Pitt ha tradito Angelina Jolie e onestamente non capisco? Doveva leccare l’asfalto su cui lei cammina ogni giorno per ringraziare il cielo che lei l’avesse scelto. Come si fa a tradire Angelina io non capisco','1333533167588925441','Ho appena scoperto che Brad Pitt ha tradito Angelina Jolie e onestamente non capisco? Doveva leccare l’asfalto su cui lei cammina ogni giorno per ringraziare il cielo che lei l’avesse scelto. Come si fa a tradire Angelina io non capisco',-1,-1,-1,ND,ND,ND,ND,ND
'1333534738951385091','‘Mo divento omofoba https://t.co/82ntl0Pi5Q','1333534738951385091','‘Mo divento omofoba https://t.co/82ntl0Pi5Q',-1,-1,-1,ND,ND,ND,ND,ND
'1333535863221997569','Roma la città più bella del mondo https://t.co/rtGq6F0QSR','1333535863221997569','Roma la città più bella del mondo https://t.co/rtGq6F0QSR',-1,-1,-1,ND,ND,ND,ND,ND
'1333539015233048580','Io che commento entrambi ma odio i sondaggi perché mi fanno arrabbiare https://t.co/URLlQtgtZ9','1333539015233048580','Io che commento entrambi ma odio i sondaggi perché mi fanno arrabbiare https://t.co/URLlQtgtZ9',-1,-1,-1,ND,ND,ND,ND,ND
'1333544812260323332',"'Straziante.

#checifaccioqui'",'1333544812260323332',"'Straziante.

#checifaccioqui'",-1,-1,-1,ND,ND,ND,ND,ND
'1333549659093078017','Comunque Cagliari si è classificata e Sassari no AH','1333549659093078017','Comunque Cagliari si è classificata e Sassari no AH',-1,-1,-1,ND,ND,ND,ND,ND
'1333555511757778944',"'Take a walk on the #WildSide
#LenZes
@OneHealthUF https://t.co/JEdzU9m3RH'",'1333555511757778944',"'Take a walk on the #WildSide
#LenZes
@OneHealthUF https://t.co/JEdzU9m3RH'",-1,-1,-1,ND,ND,ND,ND,ND
'1333565141120638976',"'JR mi fa incazzare troppo basta non trattare male Petra, Petra è fragile e sensibile, un fiorellino che va protetto'",'1333565141120638976',"'JR mi fa incazzare troppo basta non trattare male Petra, Petra è fragile e sensibile, un fiorellino che va protetto'",-1,-1,-1,ND,ND,ND,ND,ND
'1333651388484755457',"'Philadelphia, uno dei primi film a riconoscere l'HIV / AIDS, l'omosessualità e l'omofobia.

 #1Dicembre
#AIDSday https://t.co/SPLF6iegGO'",'1333651388484755457',"'Philadelphia, uno dei primi film a riconoscere l'HIV / AIDS, l'omosessualità e l'omofobia.

 #1Dicembre
#AIDSday https://t.co/SPLF6iegGO'",-1,1,1,-1,-1,0,-1,oxo
'1333656522816172032','- Mamma mancano 24 giorni a natale 🤩🤩🤩... https://t.co/uBIdIDxx8J','1333656522816172032','- Mamma mancano 24 giorni a natale 🤩🤩🤩... https://t.co/uBIdIDxx8J',-1,-1,-1,ND,ND,ND,ND,ND
'1333660107289321476',"'Ma perché i negazionisti non sono esistiti durante la seconda guerra mondiale che se sentivano le sirene antiaereo rimanevano in strada a tricche ballacche che tanto le bombe non esistono e quelli sono gabbiani non aerei?
Si sarebbero già meritatamente estinti'",'1333660107289321476',"'Ma perché i negazionisti non sono esistiti durante la seconda guerra mondiale che se sentivano le sirene antiaereo rimanevano in strada a tricche ballacche che tanto le bombe non esistono e quelli sono gabbiani non aerei?
Si sarebbero già meritatamente estinti'",-1,-1,-1,ND,ND,ND,ND,ND
'1333669317918011392',"'Ho appena visto questa scena Horror:

Figlio con la mascherina abbassata e la mamma che chiede un bacio. Dove glielo da? Sulla bocca, peccato però che aveva la mascherina. Il figlio ha dato un bacio alla mascherina.

#1Diciembre e stiamo ancora così...'",'1333669317918011392',"'Ho appena visto questa scena Horror:

Figlio con la mascherina abbassata e la mamma che chiede un bacio. Dove glielo da? Sulla bocca, peccato però che aveva la mascherina. Il figlio ha dato un bacio alla mascherina.

#1Diciembre e stiamo ancora così...'",-1,-1,-1,ND,ND,ND,ND,ND
'1333669952763596801','Una foto del mio umore per i prossimi dieci giorni. https://t.co/o4DdJFAvf6','1333669952763596801','Una foto del mio umore per i prossimi dieci giorni. https://t.co/o4DdJFAvf6',-1,-1,-1,ND,ND,ND,ND,ND
'1333670305114492928',"'«Volete il divorzio? Allora dovete sapere che dopo verrà l’aborto. E dopo ancora, il matrimonio tra omosessuali. E magari vostra moglie vi lascerà per scappare con la serva!», Amintore Fanfani. La legge sul divorzio ha 50 anni https://t.co/bsXT0Wb9LF via: @ilpost'",'1333670305114492928',"'«Volete il divorzio? Allora dovete sapere che dopo verrà l’aborto. E dopo ancora, il matrimonio tra omosessuali. E magari vostra moglie vi lascerà per scappare con la serva!», Amintore Fanfani. La legge sul divorzio ha 50 anni https://t.co/bsXT0Wb9LF via: @ilpost'",-1,-1,-1,ND,ND,ND,ND,ND
'1333674816243642368',"'È stata una notte pesante ma bella. Siamo andati in giro a distribuire coperte e pasti caldi a coloro che hanno 500mila euro in banca.

#patrimoniale'",'1333674816243642368',"'È stata una notte pesante ma bella. Siamo andati in giro a distribuire coperte e pasti caldi a coloro che hanno 500mila euro in banca.

#patrimoniale'",-1,-1,-1,ND,ND,ND,ND,ND
'1333705271399559169',"'Quando una donna vi dice:
""Fai tu!?""  vuole solo capire se vi è chiaro cosa ha già deciso lei!'",'1333705271399559169',"'Quando una donna vi dice:
""Fai tu!?""  vuole solo capire se vi è chiaro cosa ha già deciso lei!'",-1,-1,-1,ND,ND,ND,ND,ND
